000000000000000000000000020000111100221221,w
000000000000000000000000002000111100221221,w
000000000000000000000000000000111120221221,w
000000000000000001000000100002010012201221,w
000000000000000001000000100000010012221221,w
000000000000000000001000000100012012201221,w
000000000000000000001000000100010212201221,w
000000000000000001000020100002010010201221,w
000000000000000001000000100002010010221221,w
000000000000000000001020000102010010201221,w
000000000000000000001000000102012010201221,w
000000000000000000001000000102010210201221,w
000000000000000000000000020000011110221221,w
000000000000000000001000200100010010221221,w
000000000000000002001000200100010010201221,w
000000000000000000001000200100012010201221,w
000000000000000000001000200100010210201221,w
000000000000000001000200100020010201201021,w
000000000000000001000000100022010201201021,w
000000000000000001000000100020010201221021,w
000000000000000001000000100021010202201021,w
000000000000000001000020100001010202201021,w
000000000000000001000000100001010202221021,w
000000000000000201000020100001010200201021,w
000000000000000001000000100020010202211021,w
000000000000000001000000100002010202211021,w
000000000000000001000000100000210202211021,w
000000000000000001000200100010010202201021,w
000000000000000001000000100012010202201021,w
000000000000000001000000100010010202221021,w
000000000000000001000000100020010202201121,w
000000000000000001000000101020010202201021,w
000000000000000001000000100020010212201021,w
000000000000000001000020100002010201201021,w
000000000000000001000000100002010201221021,w
000000000000000001000010100002010202201021,w
000000000000000201000010100002010200201021,w
000000000000000001000010100002010200221021,w
000000000000000001000020100002010200211021,w
000000000000000001000000100002210200211021,w
000000000000000001000000100002010200201021,w
000000000000000001000000100000210201221021,w
000000000000000001000020100001010200221021,w
000000000000000001000000100001210200221021,w
000000000000000001000000100000110202221021,w
000000000000000001000000100002110200221021,w
000000000000000001000002100000110200221021,w
000000000000000001000000100000010200221021,w
000000000000000001000000100002010202201121,w
000000000000000001000000100000010202221121,w
000000000000000001000000101002010202201021,w
000000000000000001000000101000010202221021,w
000000000000000001000000100002010212201021,w
000000000000000001000000100000010212221021,w
000000000000000000001000002100010212201021,w
000000000000000001000020100002010210201021,w
000000000000000000001020000102010210201021,w
000000000000000000001000002102010210201021,w
000000000000000000001000000100210210221021,w
000000000000000000001000200100010210221021,w
000000000000000000001000002100010210221021,w
000000000000000002001000200100010210201021,w
000000000000000000001000202100010210201021,w
000000000000000001000200100020010021201021,w
000000000000000001000000100022010021201021,w
000000000000000001000000100020010021221021,w
000000000000000001000000100021010022201021,w
000000000000000001000020100001010022201021,w
000000000000000001000000100001010022221021,w
000000000000000201000020100001010020201021,w
000000000000000001000000100020010022211021,w
000000000000000001000000100002010022211021,w
000000000000000001000000100000210022211021,w
000000000000000001000200100010010022201021,w
000000000000000001000000100012010022201021,w
000000000000000001000000100010010022221021,w
000000000000000001000000100020010022201121,w
000000000000000001000000100020010122201021,w
000000000000000001000000100120010022201021,w
000000000000000001000020100002010021201021,w
000000000000000001000000100002010021221021,w
000000000000000001000010100002010022201021,w
000000000000000201000010100002010020201021,w
000000000000000001000010100002010020221021,w
000000000000000001000020100002010020211021,w
000000000000000001000000100002210020211021,w
000000000000000001000000100002010020201021,w
000000000000000001000000100000210021221021,w
000000000000000001000020100001010020221021,w
000000000000000001000000100001210020221021,w
000000000000000001000000100000110022221021,w
000000000000000001000000100002110020221021,w
000000000000000001000002100000110020221021,w
000000000000000001000000100000010020221021,w
000000000000000001000000100002010022201121,w
000000000000000001000000100000010022221121,w
000000000000000001000000100002010122201021,w
000000000000000001000000100000010122221021,w
000000000000000001000000100102010022201021,w
000000000000000001000000100100010022221021,w
000000000000000200000120200012010001201021,l
000000000000000200000020200012010001211021,l
000000000000000201000020200012010001201021,l
000000000000000200000020200012010001201121,l
000000000000000200000020200012010101201021,l
000000000000000200000020200012010011201021,l
000000000000000200000020200002110001211021,l
000000000000000201000020200002010001211021,l
000000000000000200000020200002010001211121,l
000000000000000200000020200002010101211021,l
000000000010000201000020200002010001201021,l
000000000000000201000020200002010001201121,l
000000000000000201000020200002010101201021,l
000000000000000201000020200002010011201021,l
000200000020000002000100200010010001201021,l
000200000020000002000000200011010001201021,l
000200000020000002000000200010010001211021,l
000200000020000002000010200001010001201021,l
000000000000000000020100202010010201201021,l
000000000000000000020000202011010201201021,l
000000000000000000020000202010010201211021,l
000000000000000001020000202010010201201021,l
000000000000000000020000202010010201201121,l
000000000000000000020010202001010201201021,l
000000000000000001020000202001010201201021,l
000000000000000001020000202000010201211021,l
000000000010000001020000202000010201201021,l
000000000000000001020000202000010201201121,l
000200000020000002000000200001010001211021,l
000200000020000102000010200001010000201021,l
000200000020000002000010200001010000211021,l
000000000000000000020000202001010201211021,l
000000000000000000020000202001010201201121,l
000000000000000100020010202001010200201021,l
000000000000000000020010202001010200211021,l
000000000000000001020010202001010200201021,l
000000000000000000020010202001010200201121,l
000000000000000001020000202001010200211021,l
000000000010000001020000202001010200201021,l
000000000000000001020000202001010200201121,l
000000000000000200000020200002010011211021,l
000000000000000200000021200002110000211021,l
000000000000000201000020200002110000211021,l
000000000000000200000020200002110000211121,l
000000000000000200000020200002110100211021,l
000000000000000200000020200002110010211021,l
000000000010000201000020200002010000211021,l
000000000000000201000020200002010000211121,l
000000000000000201000020200002010100211021,l
000000000000000201000020200002010010211021,l
000200000020000002000000200000110001211021,l
000200000020000002000000200001110000211021,l
000200000020000002000001200000110000211021,l
000000000000000000020000202000110201211021,l
000000000000000000020000202000010201211121,l
000000000000000000020000202001110200211021,l
000000000000000000020001202000110200211021,l
000000000000000001020000202000110200211021,l
000100000010000201000020200002010000201021,l
000000000010000201000020200002010000201121,l
000000000010000201000020200002010100201021,l
000000000000000200000020200002011001201121,l
000000000000000200000020200002010101201121,l
000000000000000200000020200002010011201121,l
000000000000000200000020200002011000211121,l
000000000000000200000020200002010100211121,l
000000000000000200000020200002010010211121,l
000000000000000201000020200002011000201121,l
000000000000000201000020200002010100201121,l
000000000000000201000020200002010010201121,l
000000000000000200000020210002011000201121,l
000200000020000002000000200010010001201121,l
000200000020000002000000200001010001201121,l
000200000020000002000000200000010001211121,l
000200000020000002000000200000011001201121,l
000200000020000002000000200000010101201121,l
000200000020000002000010200001010000201121,l
000200000020000002000000200001010000211121,l
000200000020000002000000200001011000201121,l
000200000020000002000000210000011000201121,l
000000000000000020000001200000212000211121,l
000000000000000000020000202000011201201121,l
000000000000000000020000202001011200201121,l
000000000000000001020000202000010200211121,l
000000000010000001020000202000010200201121,l
000000000000000001020000202000011200201121,l
000000000000000200000020201002010101201021,l
000000000000000200000020200002010111201021,l
000000000000000200000020201002010100211021,l
000000000000000200000020200002010110211021,l
000000000000000201000020201002010100201021,l
000000000000000201000020200002010110201021,l
000000000000000200010020201002010100201021,l
000200000020000002000000200010010101201021,l
000200000020000002000000200001010101201021,l
000200000020000002000000200000010101211021,l
000200000020000002000000201000010101201021,l
000200000020000002000010200001010100201021,l
000200000020000002000000200001010100211021,l
000200000020000002000000201001010100201021,l
000000000000000200000020200102010011201021,l
000000000000000200000020200102010010211021,l
000000000010000201000020200002010010201021,l
000000000000000201000020200102010010201021,l
000200000020000002000000200010010011201021,l
000200000020000002000000200001010011201021,l
000200000020000002000000200000010011211021,l
000200000020000002000010200001010010201021,l
000000000000000002001000200100010010221021,w
000000000020000002001000200100010010201021,w
000000000000000000020000202010010211201021,l
000000000000000000020000202001010211201021,l
000000000000000000020000202000010211211021,l
000000000000000001020000202000010211201021,l
000000000000000000020000202000010211201121,l
000000000000000000020010202001010210201021,l
000000000000000001020000202001010210201021,l
000000000000000001020000202000010210211021,l
000000000010000001020000202000010210201021,l
000000000000000001020000202000010210201121,l
000000000000000001000020200011110002221021,w
000000000020000001000000200011110002221021,w
000000000000000001000000200011110202221021,w
000000000000000001001200200120010012201021,w
000000000000000001001000200122010012201021,w
000000000000000001001000200120010012221021,w
000000000020000001001000200120010012201021,w
000000000000000001001000200120010012201221,w
000000000000000001001000200120010212201021,w
000000000000000001001020200102010012201021,w
000000000000000001001000200102010012221021,w
000000000020000001001000200102010012201021,w
000000000000000001001000200102010012201221,w
000000000000000001001000200102010212201021,w
000000000000000001000001200021210001221021,w
000000000000000001000021200001210001221021,w
000000000020000001000001200001210001221021,w
000000000000000021000001200001210001221021,w
000000000000000001000001200001210001221221,w
000000000000000001000001200001210201221021,w
000000000000000001000001200001210021221021,w
000000000000000001000200200011110002221021,w
000000000000000001000002200011110002221021,w
000000000000000001000000200011110002221221,w
000000000000000001000000200011110022221021,w
000000000000000001001000200100210012221021,w
000000000020000001001000200100010012221021,w
000000000000000001001000200100010012221221,w
000000000000000001001000200100010212221021,w
000000000000000001001020200102010010221021,w
000000000000000001001000200102210010221021,w
000000000020000001001000200102010010221021,w
000000000000000001001000200102010010221221,w
000000000000000001001000200102010210221021,w
000200000020000001001000200100010012201021,w
000000000020000001001000200100010012201221,w
000000000020000001001000200100010212201021,w
000000000020000001001020200102010010201021,w
000200000020000001001000200102010010201021,w
000000000020000001001000200102010010201221,w
000000000020000001001000200102010210201021,w
000000000010000001200000210000012100201221,w
000000000000000001000000210020011102201221,w
000000000000000001000000210002011102201221,w
000000000000000001000000210000011102221221,w
000000000020000001000000210000011102201221,w
000000000000000001200000210000011102201221,w
000000000000000001000000200020011112201221,w
000000000000000001000000200000111102221221,w
000000000000000001000000220000011112201221,w
000000000000000001000000212000011102201221,w
000000000000000001000000210000011122201221,w
000000000000000001000020210002011100201221,w
000000000000000001000000210002011100221221,w
000000000020000001000000210002011100201221,w
000000000000000001200000210002011100201221,w
000000000000000001000000200002111100221221,w
000000000000000001000000220002011110201221,w
000000000000000001000000212002011100201221,w
000000000000000001000000210002011120201221,w
000000000000000001000000200001111002221221,w
000000000000000001000020200001111000221221,w
000000000020000001000000200001111000221221,w
000000000000000001000000220001111000221221,w
000000000000000001000000200001111200221221,w
000000000000000001000002200001111000221221,w
000000000000000001000000200001111020221221,w
000000000020000001000000210000011100221221,w
000200000020000001000000210000011100201221,w
000000000020000001200000210000011100201221,w
000000000020000001000000200000111100221221,w
000000000020000001000000220000011110201221,w
000000000020000001000000212000011100201221,w
000000000020000001000000210000011120201221,w
000000000000000001000000220000111100221221,w
000000000000000001200000220000011110201221,w
000000000000000001000000222000011110201221,w
000000000000000001000000220000011110221221,w
000000000010000001000000210000012102201221,w
000000000000000001000002200000111100221221,w
000000000000000001000000210000112100221221,w
000000000000000001000000202000111100221221,w
000000000000000001000000200000111120221221,w
000000000000000001000000210020012101201221,w
000000000000000001000000210002012101201221,w
000000000000000001000000210000012101221221,w
000000000020000001000000210000012101201221,w
000000000000000001000000210001012102201221,w
000000000000000001000020210001012100201221,w
000000000000000001000000210001012100221221,w
000000000020000001000000210001012100201221,w
000000000000000001000000210000012102211221,w
000000000000000001000000210002012100211221,w
000000000000000001000000210000212100211221,w
000000000020000001000000210000012100211221,w
000000000010000001000000210002012100201221,w
000000000010000001000000210000012100221221,w
000200000010000001000000210000012100201221,w
000000000000000001000000210000012100201221,w
000000000000000001020000212000011100201221,w
000000000000000001000000212000011120201221,w
000000000010000001000000210000012120201221,w
000000000000000001000000200002011112201221,w
000000000000000001000000200000011112221221,w
000000000020000001000000200000011112201221,w
000000000000000001000000210000012112201221,w
000000000000000001000000202000011112201221,w
000000000000000001000000200200011112201221,w
000000000000000001000020200002011110201221,w
000000000000000001000000200002011110221221,w
000000000020000001000000200002011110201221,w
000000000000000001000000210002012110201221,w
000000000000000001000000202002011110201221,w
000000000000000001000000200202011110201221,w
000000000000000001000000200000211110221221,w
000000000020000001000000200000011110221221,w
000000000000000001000000210000012110221221,w
000000000000000001000000202000011110221221,w
000000000000000001000000200200011110221221,w
000200000020000001000000200000011110201221,w
000000000020000001000000210000012110201221,w
000000000020000001000000202000011110201221,w
000000000020000001000000200200011110201221,w
000000000000000001200000210000012110201221,w
000000000000000001001000200100012012201221,w
000000000000000001001000200102012010201221,w
000000000000000001001000200100012010221221,w
000000000020000001001000200100012010201221,w
000000000000000001001000220100012010201221,w
000000000000000001001000200100012210201221,w
000000000010000001020000202000010200211021,l
000100000010000001020000202000010200201021,l
000000000000000001001000200100010212201221,w
000000000000000001001000202100010212201021,w
000000000000000001001020200102010210201021,w
000000000000000001001000200102010210201221,w
000000000000000001001000202102010210201021,w
000000000020000201000120200012010001201021,l
000100000020000201000020200012010001201021,l
000000000020000201000020201002010101201021,l
000000000020000001020100202010010201201021,l
000000000020000001020000202011010201201021,l
000000000020000001020000202010010201211021,l
000100000020000001020000202010010201201021,l
000000000020000001020000202010010201201121,l
000000000020000001020010202001010201201021,l
000000000020000001020000202001010201211021,l
000100000020000001020000202001010201201021,l
000000000020000001020000202001010201201121,l
000000000020000101020010202001010200201021,l
000000000020000001020010202001010200211021,l
000100000020000001020010202001010200201021,l
000000000020000001020010202001010200201121,l
000000000020000201000020200012010001211021,l
000000000020000201000020200002110001211021,l
000100000020000201000020200002010001211021,l
000000000020000201000020200002010001211121,l
000000000020000201000020200002010101211021,l
000000000020000201000021200002110000211021,l
000100000020000201000020200002110000211021,l
000000000020000201000020200002110000211121,l
000000000020000201000020200002110100211021,l
000000000020000201000020200002110010211021,l
000100000020000201000020200002010000211121,l
000100000020000201000020200002010100211021,l
000100000020000201000020200002010010211021,l
000000000020000201000020200002011000211121,l
000000000020000201000020200002010100211121,l
000000000020000201000020201002010100211021,l
000000000020000001020000202000110201211021,l
000100000020000001020000202000010201211021,l
000000000020000001020000202000010201211121,l
000100000020000001020000202001010200211021,l
000000000020000001020001202000110200211021,l
000100000020000201000020200002011000201121,l
000100000020000201000020201002010100201021,l
000100000020000001020000202000010201201121,l
000000000020000201000020200012010001201121,l
000100000020000201000020200002010001201121,l
000000000020000201000020200002011001201121,l
000000000020000201000020200002010101201121,l
000100000020000201000020200002010100201121,l
000100000020000201000020200002010010201121,l
000000000020000201000020210002011000201121,l
000000000020000201000020200002011100201121,l
000000000020000201000020200002011010201121,l
000000000020000201000020201002010100201121,l
000000000020000021000001200000212000211121,l
000000000020000001020000202000011201201121,l
000100000020000001020000202001010200201121,l
000000000020000201000020200012010101201021,l
000100000020000201000020200002010101201021,l
000000000020000201010020201002010100201021,l
000000000020000201000020201002010110201021,l
000200000020000001000000210000012100201121,w
000000000020000201000020200012010011201021,l
000100000020000201000020200002010011201021,l
000000000020000201000020200002010111201021,l
000100000020000201000020200002010110201021,l
000200000020000001001000200100010010221021,w
000200000020000001001000200100010010201221,w
000200000020000001001000200100010210201021,w
000000000020000001020000202010010211201021,l
000000000020000001020000202001010211201021,l
000000000020000001020000202000010211211021,l
000100000020000001020000202000010211201021,l
000000000020000001020000202000010211201121,l
000000000020000001020010202001010210201021,l
000100000020000001020000202001010210201021,l
000100000020000001000020200011110002221021,w
000100000020000001200000210000012102201121,w
000100000020000001000000210020012102201121,w
000100000020000001000000210000012102211221,w
000100000020000001000000212000011102201221,w
000100000020000001000000200020011112201221,w
000100000020000001001200200120010012201021,w
000100000020000001001000200122010012201021,w
000100000020000001001000200120010012221021,w
000100000020000001001000200120010012201221,w
000100000020000001001000200120010212201021,w
000100000020000001001020200102010012201021,w
000100000020000001001000200102010012221021,w
000100000020000001001000200102010012201221,w
000100000020000001001000200102010212201021,w
000100000020000201000020200102010010201021,l
000100000020000001000021200001210001221021,w
000100000020000021000001200001210001221021,w
000100000020000001000001200001210201221021,w
000100000020000001000200200011110002221021,w
000100000020000001000000200011110202221021,w
000100000020000001000002200011110002221021,w
000100000020000001000000200011110002221221,w
000100000020000001000000200011110022221021,w
000100000020000001000001200021210001221021,w
000100000020000001000001200001210001221221,w
000100000020000001000001200001210021221021,w
000100000020000001001000200100210012221021,w
000100000020000001001000200100010012221221,w
000100000020000001001000200100010212221021,w
000100000020000001001020200102010010221021,w
000100000020000001001000200102210010221021,w
000100000020000001001000200102010010221221,w
000100000020000001001000200102010210221021,w
000100000020000001200000210000012101201221,w
000100000020000001200000210001012100201221,w
000100000020000001000000210020011102201221,w
000100000020000001000000210002011102201221,w
000100000020000001000000210000011102221221,w
000100000020000001200000210000011102201221,w
000100000020000001000000200000111102221221,w
000100000020000001000000220000011112201221,w
000100000020000001000000210000011122201221,w
000100000020000001000020210002011100201221,w
000100000020000001000000210002011100221221,w
000100000020000001200000210002011100201221,w
000100000020000001000000200002111100221221,w
000100000020000001000000220002011110201221,w
000100000020000001000000212002011100201221,w
000100000020000001000000210002011120201221,w
000100000020000001000000200001111002221221,w
000100000020000001000020200001111000221221,w
000100000020000001000000220001111000221221,w
000100000020000001000000200001111200221221,w
000100000020000001000002200001111000221221,w
000100000020000001000000200001111020221221,w
000100000020000001000000220000111100221221,w
000100000020000001200000220000011110201221,w
000100000020000001000000222000011110201221,w
000100000020000001000000220000011110221221,w
000100000020000001000002200000111100221221,w
000100000020000001000000210000112100221221,w
000100000020000001000000202000111100221221,w
000100000020000001000000200000111120221221,w
000100000020000001000000210020012101201221,w
000100000020000001000000210002012101201221,w
000100000020000001000000210000012101221221,w
000100000020000001000000210001012102201221,w
000100000020000001000020210001012100201221,w
000100000020000001000000210001012100221221,w
000100000020000001000000210002012100211221,w
000100000020000001000000210000212100211221,w
000100000020000001000000210000012100201221,w
000100000020000001020000212000011100201221,w
000100000020000001000000212000011120201221,w
000100000020000001000000211000012120201221,w
000100000020000001000000200002011112201221,w
000100000020000001000000200000011112221221,w
000100000020000001000000210000012112201221,w
000100000020000001000000202000011112201221,w
000100000020000001000000200200011112201221,w
000100000020000001000020200002011110201221,w
000100000020000001000000200002011110221221,w
000100000020000001000000210002012110201221,w
000100000020000001000000202002011110201221,w
000100000020000001000000200202011110201221,w
000100000020000001000000200000211110221221,w
000100000020000001000000210000012110221221,w
000100000020000001000000202000011110221221,w
000100000020000001000000200200011110221221,w
000100000020000001200000210000012110201221,w
000100000020000001001000200100012012201221,w
000100000020000001001000200102012010201221,w
000100000020000001001000200100012010221221,w
000100000020000001001000220100012010201221,w
000100000020000001001000200100012210201221,w
000100000020000001001000200100010212201221,w
000100000020000001001000200102010210201221,w
000100000020000001001000200100010210221221,w
000100000020000001001000202100010210201221,w
000100000020000001001000202100010212201021,w
000100000020000001001020200102010210201021,w
000100000020000001001000202102010210201021,w
000100000020000001200000210000012120201121,w
